#header
#====================================================================== 
#     VOLUME POINT TRANSIENT OUTPUT FILE 
#     VERSION: VizGlow 1.8beta
#     FORMAT:  Tecplot compatible 
#     POINT NAME = r0
#     POINT CELL INDEX = 7869
#     POINT POSITION (m) = ( 0.000625 , 0.011875 , 0.005 ) 
#     SUBDOMAIN NAME = PLASMA
#====================================================================== 
VARIABLES= "time(s)", "ElectrostaticPotential(V)", "NumberDensity_E(#/m3)", "NumberDensity_AR+(#/m3)", "NumberDensity_AR*(#/m3)", "ElectronTemp(K)", "EMwave_absorbedElectronPower(W/m3)", "Species_E_JouleHeat(W/m3)", "EMwave_EfieldX(V/m)", "EMwave_EfieldY(V/m)", "EMwave_Ax(V-s/m)", "EMwave_Ay(V-s/m)", "AVG_ElectrostaticPotential(V)", "AVG_NumberDensity_E(#/m3)", "AVG_Species_E_JouleHeat(W/m3)", "AVG_Species_E_gasChemSourceProduction(#/m3-s)", "AVG_ElectronTemp(K)", "AVG_EMwave_absorbedElectronPower(W/m3)"
ZONE T="./vg_VolPtTran_r0"
8.00020000000179e-06 218.864482007046 2.74195976177457e+15 2.74880895828277e+15 2.984518218217e+17 63760.4700668807 5.28148264970435 14574.0386181437 1.26304572330569 2.5997161512422 3.06004667053098e-11 1.01343578122369e-08 0 0 0 0 0 0 
8.00040000000179e-06 225.106193942742 2.7420302719244e+15 2.74889891845284e+15 2.984518218217e+17 63555.7879906035 11.2965033071388 14818.6660660103 0.434341616951716 -7.93018638133659 3.65234342468329e-11 1.15529900861683e-08 0 0 0 0 0 0 
8.00060000000179e-06 231.184011691221 2.74212515331548e+15 2.74898164514977e+15 2.984518218217e+17 63311.5478790351 -10.9720775510054 14732.7558815387 1.64589729549008 3.62459558596463 3.33539542734029e-11 1.16158997339971e-08 0 0 0 0 0 0 
8.00080000000179e-06 237.144215733627 2.74220456108624e+15 2.749055862963e+15 2.984518218217e+17 63035.5823484332 4.74505799668167 14517.0627658914 0.660014059363449 0.0452177195661937 3.40134598559156e-11 1.40968237470384e-08 0 0 0 0 0 0 
8.00100000000179e-06 242.975778251731 2.74227670764101e+15 2.74912062789543e+15 2.984518218217e+17 62738.2162892841 23.9216173184145 14170.368061745 0.770783264710139 -19.9378369442943 2.93453598622842e-11 1.52639580469837e-08 0 0 0 0 0 0 
8.0012000000018e-06 248.636890418545 2.74234132913294e+15 2.74917540461007e+15 2.98494294637462e+17 62429.3389580791 -6.81485676483263 13537.7338058179 0.773258065657754 2.01819405065757 3.91882947991876e-11 1.51909227788886e-08 0 0 0 0 0 0 
8.0014000000018e-06 253.939303535913 2.7424029741954e+15 2.74922009756521e+15 2.98494294637462e+17 62120.1638731947 -3.84465931038755 12838.7808413885 1.82265249369888 14.8344095251076 3.33757140451545e-11 1.63537175549174e-08 0 0 0 0 0 0 
8.0016000000018e-06 258.720566505377 2.74245340436996e+15 2.74925487222002e+15 2.98494294637462e+17 61802.3925801278 1.52235021292608 11760.6518379887 0.576746189432674 -27.3127793595628 4.10374281105294e-11 1.73922418417705e-08 0 0 0 0 0 0 
8.0018000000018e-06 263.178490980769 2.74249148488621e+15 2.74927971081336e+15 2.98494294637462e+17 61469.3554424065 10.746288557792 11008.439859242 1.00537811272738 -10.0168236786323 3.66143117366828e-11 1.86751799280072e-08 0 0 0 0 0 0 
8.0020000000018e-06 267.295419500794 2.74252015346832e+15 2.74929442551506e+15 2.98494294637462e+17 61119.662390293 20.8443994583372 10221.6803900505 1.54511487034581 -8.28004575164292 4.61877939731193e-11 1.93210169033085e-08 0 0 0 0 0 0 
8.0022000000018e-06 271.039580146769 2.7425407646307e+15 2.74929885312733e+15 2.98501621943543e+17 60756.4872493446 -1.20351596833212 9312.72769257037 2.51572017570466 1.16281992877963 4.2017252750646e-11 1.92610685343715e-08 0 0 0 0 0 0 
8.0024000000018e-06 274.374851433747 2.74255333041317e+15 2.74929303480869e+15 2.98501621943543e+17 60384.5778983019 5.36497343257304 8345.03934145363 2.13132010178867 23.3687757771191 2.64092926066318e-11 2.04688834779488e-08 0 0 0 0 0 0 
8.0026000000018e-06 277.205077020144 2.74255679426709e+15 2.74927702731492e+15 2.98501621943543e+17 60004.1586646193 10.327830585038 7144.98812330159 0.329388927558069 -29.9958187445772 3.29367500926468e-11 2.07564515040099e-08 0 0 0 0 0 0 
8.0028000000018e-06 279.40698166823 2.74255469721289e+15 2.74925102257832e+15 2.98501621943543e+17 59608.5961345711 2.13692556322468 5726.25684073992 1.46351524552283 -10.0693105400737 3.57336484136309e-11 2.05594963361089e-08 0 0 0 0 0 0 
8.00300000000181e-06 281.004176799441 2.7425403296766e+15 2.7492150873812e+15 2.98501621943543e+17 59200.9265052033 2.20616858122299 4611.33541762054 2.11590345541323 12.8143155133244 4.06855299857106e-11 2.07866085878595e-08 0 0 0 0 0 0 
8.00320000000181e-06 281.934014985978 2.7425107612745e+15 2.74916942467682e+15 2.98470830892665e+17 58783.1876067301 -2.21329799314378 3558.69076039035 0.9440186320683 -1.06590724492687 2.4909365006678e-11 2.05953735508683e-08 0 0 0 0 0 0 
8.00340000000181e-06 282.134054416965 2.74247643835921e+15 2.74911438789476e+15 2.98470830892665e+17 58357.5424999162 -1.18378443706685 2575.705359869 2.94810484194057 -0.428534107141454 3.78630117853021e-11 2.06896990042274e-08 0 0 0 0 0 0 
